"";"region";"iso3c";"country";"year";"system";"leader";"party_name";"pf_party_id";"party_short";"cg_pcp_sexp";"cg_prop_sexp";"cg_prop_def";"cg_gdp_sexp";"n_sp";"n_cct";"n_lpi";"n_ncp";"all_cmd_imports";"real_cmd_exports_pcp";"pop";"maj";"execrlc";"exelec";"statecap_baseline";"v2x_polyarchy";"demstock_one";"gdp_pcp_ppp";"inf_eop_g";"unemp";"gg_rev";"cgov_debt";"kof_trade_df";"kof_trade_dj";"def_prop_gdp";"milex";"urban_pop";"dp_ratio_old";"dp_ratio_yg";"civtot";"ajr_settmort";"dist";"v2pariglef_ord";"milex_pop"
"421";"Central America";"BLZ";"Belize";2001;"Parliamentary";;;;;;;;;0;0;0;0;142333;459,199607448715;248;0,89655173;"Right";0;;;;8581,073;0,898;11,4;18,763;51,418473543521;55,8596572875977;17,4563579559326;0,660133826570744;10,2776949555962;47,6257993221451;7,04758920751116;69,8214781636533;;5,1;922543,573063737;;4,14423183693395
"422";"Central America";"BLZ";"Belize";2002;"Parliamentary";;;;;;;;;0;0;0;0;172096;591,00060478737;256;0,89655173;"Right";0;;;;8795,985;3,237;10;19,143;55,19284385364;59,2976722717285;17,2747802734375;0,65317934436876;10,3559636994241;47,4865009861554;6,98542530123789;68,6856695852661;;5,1;922543,573063737;;4,04529832008754
"423";"Central America";"BLZ";"Belize";2003;"Parliamentary";;;;;;;;;1;0;0;1;153460;932,418266893534;264;0,89655173;"Right";0;;;;9375,244;2,348;12,9;16,274;69,36449279164;59,0325775146484;17,856990814209;0,674810769936463;11,0550051314469;47,2806245981404;6,92410472146155;67,5543384794486;;5,1;922543,573063737;;4,18750194372987
"424";"Central America";"BLZ";"Belize";2004;"Parliamentary";;;;;;;;;0;0;0;0;168585;887,975465349065;272;0,75862068;"Right";0;;;;9562,507;3,042;11,6;17,311;72,950803466276;58,4727096557617;17,9184894561768;0,699362422608098;11,5252650480398;47,0226655922949;6,87284346678062;66,4075106351768;;5,1;922543,573063737;;4,23722979707345
"425";"Central America";"BLZ";"Belize";2005;"Parliamentary";;;;;;;;;0;0;0;0;227865;822,315789473684;280;0,75862068;"Right";0;;;;9539,129;4,166;11;17,852;75,158736791523;61,9023246765137;28,5801105499268;0,75074714637425;13,1586722512832;46,7271194028137;6,83118609029495;65,2749578549719;;5,1;922543,573063737;;4,69952580402971
"426";"Central America";"BLZ";"Belize";2006;"Parliamentary";;;;;;;;;0;0;0;0;242179;999,931744135336;289;0,75862068;"Right";0;;;;9704,169;2,957;9,4;19,01;73,506325709563;68,4198684692383;28,6976013183594;0,770603665352675;16,2456840134076;46,4084814638913;6,79166641927957;64,1298604143041;;5,1;922543,573063737;;5,62134394927597
"427";"Central America";"BLZ";"Belize";2007;"Parliamentary";;;;;;;;;0;0;0;0;253074;1018,87213847013;297;0,75862068;"Right";0;;;;9765,039;4,08;10,3;22;68,918377803987;71,9051132202148;30,1590785980225;0,804721615478068;17,7856224234687;46,0812472097226;6,74644795589103;62,9607340795635;;5,1;922543,573063737;;5,98842505840697
"428";"Central America";"BLZ";"Belize";2008;"Parliamentary";;;;;;;;;0;0;0;0;313253;1013,85652778276;306;0,75862068;"Right";0;;;;9364,383;4,397;8,2;23,154;66,086544972127;68,7613372802734;31,1548461914062;1,07408006688025;22,7412475850679;45,7599120745023;6,70390133734833;61,7709901691613;;5,1;922543,573063737;;7,43178025655814
"429";"Central America";"BLZ";"Belize";2009;"Parliamentary";;;;;;;;;0;0;0;0;291232;545,795852819584;314;0,80645162;"Right";0;;;;9078,261;-0,399;12,827;20,807;70,753394113678;61,7259902954102;29,9249076843262;1,02025947294782;21,213580623699;45,4589714924251;6,67144446346055;60,5238105425295;;5,1;922543,573063737;;6,75591739608249
"430";"Central America";"BLZ";"Belize";2010;"Parliamentary";;;;;;;;;0;0;0;0;295290;1073,65513762336;322;0,80645162;"Right";0;;;;8982,087;0,017;18,515;21,528;68,984419300748;64,3950576782227;30,555248260498;0,876347006335822;18,6707829433987;45,1914838193558;6,59306612688347;58,7731981121358;;5,1;922543,573063737;;5,79837979608655
"431";"Central America";"BLZ";"Belize";2011;"Parliamentary";;;;;;;;;0;1;0;1;341125;1171,56507132079;330;0,80645162;"Right";0;;;;8711,407;2,271;16,726;22,565;66,843779662275;64,871696472168;30,618616104126;0,842255994312455;18,4710371117114;44,9417819131729;6,48327708344758;56,6819380536709;;5,1;922543,573063737;;5,59728397324587
"432";"Central America";"BLZ";"Belize";2012;"Parliamentary";;;;;;45,6584995878223;5,67362475154483;;0;0;0;0;369333;1191,58486457975;337;0,80645162;"Right";0;;;;8816,003;0,807;15,275;21,992;63,670674787786;69,8781356811523;31,7838478088379;0,796165416080834;18,0007369431573;44,6903068035216;6,41008338554972;54,7765942063913;;5,1;922543,573063737;;5,34146496829593
"433";"Central America";"BLZ";"Belize";2013;"Parliamentary";;;;;;40,9299560721387;6,54263234550497;;0;0;0;0;386305;986,670663414767;345;0,54838711;"Right";0;;;;8980,227;1,607;12,926;22,662;62,729062333992;71,3588638305664;31,889196395874;0,874010589302631;20,921686716234;44,4380542363795;6,36711807321089;52,9983626211124;;5,1;922543,573063737;;6,06425701919825
"434";"Central America";"BLZ";"Belize";2014;"Parliamentary";;;;;;40,5057462412503;6,09870354803276;;0;0;0;0;388291;865,310771186732;352;0,54838711;"Right";0;;;;9108,469;-0,173;11,6;23,096;61,53566304316;70,5170669555664;35,0093002319336;0,931313121713426;23,1593889675344;44,1850161758379;6,35041839113698;51,3026151705192;;5,1;922543,573063737;;6,57937186577682
"435";"Central America";"BLZ";"Belize";2015;"Parliamentary";;;;;;40,9851418042348;5,16848498297379;;0;0;0;0;380149;990,170365388926;360;0,54838711;"Right";0;;;;9174,914;-0,585;10,143;22,626;64,872300101617;69,5416564941406;28,2096099853516;0,892830505973699;23,1269587788743;43,931184585988;6,36048746951126;49,6774871586028;;5,1;922543,573063737;;6,42415521635397
"436";"Central America";"BLZ";"Belize";2016;"Parliamentary";;;;;;41,7274540888979;5,86194669345931;;0;0;0;0;353204;792,661626050341;367;0,61290324;"Right";0;;;;8951,201;1,148;9,541;22,996;70,819848670804;67,180534362793;31,4421844482422;0,96275814780823;25,2993750656839;43,6765514309211;6,37867312422473;48,0206088675707;;5,1;922543,573063737;;6,89356268819726
"437";"Central America";"BLZ";"Belize";2017;"Parliamentary";;;;;;44,8869150793144;6,37715484909202;;0;0;0;0;320177;616,90493316143;375;0,61290324;"Right";0;;;;8573,108;1,033;9,328;23,974;78,207281811239;67,7967681884766;32,148323059082;1,01066786730984;26,5594710398072;43,4211086747287;6,41494279251221;46,5216536078418;;5,1;922543,573063737;;7,08252561061527
"438";"Central America";"BLZ";"Belize";2018;"Parliamentary";;;;;;42,7389540057284;7,0323234963087;;0;0;0;0;404611;609,605145621091;382;0,61290324;"Right";0;;;;8493,919;-0,108;9,377;25,243;79,517916991435;65,7387237548828;32,0340347290039;1,01132122816519;26,8156261444544;43,164848281502;6,49214199538187;45,405044783036;;5,1;922543,573063737;;7,01979742001423
"439";"Central America";"BLZ";"Belize";2019;"Parliamentary";;;;;;40,615181394303;7,0253623280224;;0;0;0;0;400685;821,689352649085;389;0,61290324;"Right";0;;;;8601,755;0,164;9,041;24,269;79,013862366074;64,4865417480469;32,1760711669922;1,01662701573035;28,008346483069;42,9077622153323;6,60831235736012;44,430438714274;;5,1;922543,573063737;;7,20008907019768
"440";"Central America";"BLZ";"Belize";2020;"Parliamentary";;;;;;43,9944503303133;7,89446548964179;;0;0;0;0;314923;480,650551178658;395;0,61290324;"Right";0;;;;7220,264;0,381;13,743;24,198;104,49114641241;60,1147651672363;32,3121490478516;1,26623781790202;29,8073168807541;42,649842440311;6,73303681853448;43,372586976394;;5,1;922543,573063737;;7,54615617234282
"441";"Central America";"CRI";"Costa Rica";1990;"Presidential";"Rafael Ángel Calderón Fournier";"Social Christian Unity Party";1199;"PUSC";;;0;;0;0;0;0;;;;0,50877196;"Left";1;2,4505033493042;0,894;0,407307788662004;9872,699;27,346;4,642;14,47;18,543775432248;58,1373481750488;27,9698333740234;0;0;48,5798206865317;7,5776379464747;60,4264974339545;0;4,36;1522597,74027798;4;
"442";"Central America";"CRI";"Costa Rica";1991;"Presidential";"Rafael Ángel Calderón Fournier";"Social Christian Unity Party";1199;"PUSC";;;0;;0;0;0;0;;;;0,50877196;"Right";0;2,45509123802185;0,895;0,412918462138524;9866,14;16,99;5,5;11,594;28,364642853747;46,9033088684082;29,6516761779785;0;0;49,5061254880439;7,72539917354247;59,8995352615946;0;4,36;1522597,74027798;4;
"443";"Central America";"CRI";"Costa Rica";1992;"Presidential";"Rafael Ángel Calderón Fournier";"Social Christian Unity Party";1199;"PUSC";;;0;;0;0;1;1;;;;0,50877196;"Right";0;2,45509123802185;0,895;0,418483934005689;10539,016;16,969;4,1;12,232;23,321801511584;47,5757904052734;31,3607273101807;0;0;50,4777876082162;7,87170617803486;59,1688905639112;0;4,36;1522597,74027798;4;
"444";"Central America";"CRI";"Costa Rica";1993;"Presidential";"Rafael Ángel Calderón Fournier";"Social Christian Unity Party";1199;"PUSC";453,3699034;45,2210451847007;0;6,831178821;0;0;0;0;;;;0,50877196;"Right";0;2,45509123802185;0,895;0,423993751154181;10998,447;9,043;4,1;12,294;24,433701159786;55,3735466003418;32,8982048034668;0;0;51,4878248016624;8,0124795932577;58,2751376992157;0;4,36;1522597,74027798;4;
"445";"Central America";"CRI";"Costa Rica";1994;"Presidential";"José María Figueres Olsen";"National Liberation Party";1367;"PLN";457,0990224;44,9268893509311;0;6,758673446;0;0;0;0;;;;0,50877196;"Right";1;2,45509123802185;0,896;0,429448470131189;11162,689;19,856;4,2;11,96;26,974277346448;58,0632209777832;35,3547096252441;0;0;52,529254822996;8,14037175889722;57,226882944631;0;4,36;1522597,74027798;4;
